Unnamed: 0,Season,Year,Player_name,Rank,Dpoy_titles,Dpoy_votes,First_votes,won_dpoy_last_season,teamates_with_dpoy,Points_won,Max_points,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,MP_100_poss,FG_100_poss,FGA_100_poss,FG%_100_poss,3P_100_poss,3PA_100_poss,3P%_100_poss,2P_100_poss,2PA_100_poss,2P%_100_poss,FT_100_poss,FTA_100_poss,FT%_100_poss,ORB_100_poss,DRB_100_poss,TRB_100_poss,AST_100_poss,STL_100_poss,BLK_100_poss,TOV_100_poss,PF_100_poss,PTS_100_poss,ORtg_100_poss,DRtg_100_poss,MP_advanced,PER_advanced,TS%_advanced,3PAr_advanced,FTr_advanced,ORB%_advanced,DRB%_advanced,TRB%_advanced,AST%_advanced,STL%_advanced,BLK%_advanced,TOV%_advanced,USG%_advanced,OWS_advanced,DWS_advanced,WS_advanced,WS/48_advanced,OBPM_advanced,DBPM_advanced,BPM_advanced,VORP_advanced,G_team,MP_team,FG_team,FGA_team,FG%_team,3P_team,3PA_team,3P%_team,2P_team,2PA_team,2P%_team,FT_team,FTA_team,FT%_team,ORB_team,DRB_team,TRB_team,AST_team,STL_team,BLK_team,TOV_team,PF_team,PTS_team,G_opponent,MP_opponent,FG_opponent,FGA_opponent,FG%_opponent,3P_opponent,3PA_opponent,3P%_opponent,2P_opponent,2PA_opponent,2P%_opponent,FT_opponent,FTA_opponent,FT%_opponent,ORB_opponent,DRB_opponent,TRB_opponent,AST_opponent,STL_opponent,BLK_opponent,TOV_opponent,PF_opponent,PTS_opponent,W_misc,L_misc,PW_misc,PL_misc,MOV_misc,SOS_misc,SRS_misc,ORtg_misc,DRtg_misc,Pace_misc,FTr_misc,3PAr_misc,eFG%_misc,TOV%_misc,ORB%_misc,FT/FGA_misc,eFG%.1_misc,TOV%.1_misc,DRB%_misc,FT/FGA.1_misc,Arena_misc,Attendance_misc,GP_espn,MPG_espn,ORPM_espn,DRPM_espn,RPM_espn,WINS_espn,poss_raptor,mp_raptor,raptor_offense_raptor,raptor_defense_raptor,raptor_total_raptor,war_total_raptor,war_reg_season_raptor,war_playoffs_raptor,predator_offense_raptor,predator_defense_raptor,predator_total_raptor,pace_impact_raptor,GP_nba,W_nba,L_nba,MIN_nba,DEF RTG_nba,DREB_nba,DREB%_nba,%DREB_nba,STL_nba,STL%_nba,BLK_nba,%BLK_nba,OPP PTS OFF TOV_nba,OPP PTS 2ND CHANCE_nba,OPP PTS FB_nba,OPP PTS PAINT_nba,DEF WS_nba,D-LEBRON_bball
13579,1997-98,1998,James Cotton,-1.0,0.0,0.0,0.0,False,1.0,0.0,500.0,22.0,SEA,NBA,SG,9.0,0.0,3.7,0.9,2.3,0.381,0.0,0.4,0.0,0.9,1.9,0.471,0.381,0.9,1.0,0.889,0.2,0.4,0.7,0.0,0.1,0.1,0.7,0.3,2.7,33.0,13.0,34.0,0.381,0.0,6.5,0.0,13.0,27.5,0.471,13.0,14.6,0.889,3.2,6.5,9.7,0.0,1.6,1.6,9.7,4.9,38.9,83.0,104.0,33.0,12.5,0.481,0.19,0.429,7.4,14.2,10.9,0.0,1.6,2.3,19.4,43.5,-0.1,0.0,-0.1,-0.104,-6.1,-4.6,-10.7,-0.1,82.0,19755.0,3052.0,6458.0,0.473,621.0,1569.0,0.396,2431.0,4889.0,0.497,1521.0,2109.0,0.721,931.0,2225.0,3156.0,1986.0,804.0,376.0,1145.0,1812.0,8246.0,82.0,19755.0,2896.0,6491.0,0.446,417.0,1287.0,0.324,2479.0,5204.0,0.476,1449.0,2001.0,0.724,1141.0,2314.0,3455.0,1825.0,640.0,403.0,1394.0,1824.0,7658.0,61.0,21.0,61.0,21.0,7.17,-0.84,6.33,111.6,103.6,89.8,0.327,0.243,0.521,13.4,28.7,0.236,0.478,15.9,66.1,0.223,KeyArena at Seattle Center,699952.0,9.0,3.7,-1.13,-1.59,-2.72,0.0,62.0,33.0,-6.648531213,-3.274172529,-9.922703742,-0.122835032,-0.122835032,0.0,-5.535850133,-5.678209382,-11.21405952,1.566732574,9.0,7.0,2.0,3.8,114.8,0.4,10.8,17.4,0.1,12.5,0.1,20.0,4.8,1.4,2.1,6.0,-0.005,0.0
13580,1997-98,1998,Glenn Robinson,-1.0,0.0,0.0,0.0,False,0.0,0.0,500.0,25.0,MIL,NBA,SF,56.0,56.0,41.0,9.5,20.3,0.47,0.4,1.2,0.385,9.1,19.1,0.475,0.481,3.8,4.8,0.808,1.5,4.0,5.5,2.8,1.2,0.6,3.6,2.9,23.4,2294.0,12.4,26.4,0.47,0.6,1.5,0.385,11.8,24.9,0.475,5.0,6.2,0.808,1.9,5.2,7.1,3.7,1.6,0.8,4.6,3.8,30.4,100.0,107.0,2294.0,16.8,0.522,0.057,0.234,4.3,12.1,8.2,13.8,1.6,1.1,13.8,28.9,1.3,1.8,3.1,0.065,1.2,-1.2,0.0,1.1,82.0,19930.0,2918.0,6399.0,0.456,249.0,703.0,0.354,2669.0,5696.0,0.469,1663.0,2167.0,0.767,1035.0,2236.0,3271.0,1649.0,733.0,357.0,1383.0,1915.0,7748.0,82.0,19930.0,2911.0,6319.0,0.461,304.0,929.0,0.327,2607.0,5390.0,0.484,1779.0,2393.0,0.743,1001.0,2260.0,3261.0,1746.0,765.0,398.0,1348.0,1808.0,7905.0,36.0,46.0,35.0,47.0,-1.91,0.58,-1.33,103.5,105.6,90.2,0.339,0.11,0.475,15.8,31.4,0.26,0.485,15.5,69.1,0.282,Bradley Center,638034.0,56,41.0,0.25,0.04,0.29,4.94,4360.0,2294.0,-0.619187017,-0.767772896,-1.386959912,1.591491016,1.591491016,0.0,-0.331431995,-0.781152868,-1.112584862,-0.218150033,56.0,29.0,27.0,40.9,102.1,4.0,10.4,17.0,1.2,16.6,0.6,16.7,16.2,10.9,14.6,35.3,0.122,0.0
13581,1997-98,1998,Mitchell Butler,-1.0,0.0,0.0,0.0,False,1.0,0.0,500.0,27.0,CLE,NBA,SG,18.0,0.0,11.4,0.8,2.6,0.319,0.1,0.3,0.167,0.8,2.3,0.341,0.33,0.3,0.6,0.6,0.3,0.9,1.2,1.0,0.4,0.0,0.4,1.4,2.1,206.0,3.9,12.2,0.319,0.3,1.6,0.167,3.6,10.6,0.341,1.6,2.6,0.6,1.6,4.1,5.7,4.7,2.1,0.0,2.1,6.7,9.6,84.0,102.0,206.0,4.8,0.36,0.128,0.213,3.6,9.4,6.6,13.7,2.1,0.0,13.5,13.3,-0.2,0.3,0.1,0.016,-5.0,2.1,-2.9,0.0,82.0,19830.0,2817.0,6207.0,0.454,298.0,801.0,0.372,2519.0,5406.0,0.466,1653.0,2187.0,0.756,955.0,2331.0,3286.0,1894.0,814.0,419.0,1418.0,1939.0,7585.0,82.0,19830.0,2689.0,6214.0,0.433,341.0,992.0,0.344,2348.0,5222.0,0.45,1642.0,2175.0,0.755,948.0,2229.0,3177.0,1790.0,707.0,455.0,1444.0,1904.0,7361.0,47.0,35.0,49.0,33.0,2.73,0.33,3.06,102.2,99.1,89.9,0.352,0.129,0.478,16.5,30.0,0.266,0.46,16.8,71.1,0.264,Gund Arena,694629.0,18.0,11.4,-4.11,0.86,-3.25,-0.05,390.0,206.0,-3.720278335,-0.261974468,-3.982252803,-0.130387258,-0.130387258,0.0,-4.160510281,-0.457564693,-4.618074974,0.617923937,18.0,12.0,6.0,11.6,91.8,0.9,7.6,13.4,0.4,19.0,0.0,0.0,3.9,3.3,2.1,8.8,0.073,0.0
13582,1997-98,1998,Duane Causwell,-1.0,0.0,0.0,0.0,False,0.0,0.0,500.0,29.0,MIA,NBA,C,37.0,2.0,9.8,1.0,2.4,0.416,0.0,0.0,,1.0,2.4,0.416,0.416,0.4,0.7,0.577,0.8,1.9,2.7,0.1,0.2,0.7,0.5,2.0,2.4,363.0,5.6,13.4,0.416,0.0,0.0,,5.6,13.4,0.416,2.3,3.9,0.577,4.4,10.5,14.9,0.8,1.1,4.1,2.7,11.0,13.4,91.0,98.0,363.0,9.2,0.443,0.0,0.292,9.7,21.9,16.0,2.2,1.1,5.4,15.2,15.2,-0.2,0.7,0.5,0.069,-6.1,1.4,-4.7,-0.2,82.0,19755.0,2850.0,6327.0,0.45,548.0,1544.0,0.355,2302.0,4783.0,0.481,1539.0,2082.0,0.739,1028.0,2419.0,3447.0,1758.0,665.0,429.0,1226.0,1982.0,7787.0,82.0,19755.0,2723.0,6355.0,0.428,305.0,921.0,0.331,2418.0,5434.0,0.445,1632.0,2195.0,0.744,1058.0,2232.0,3290.0,1630.0,637.0,370.0,1214.0,1851.0,7383.0,55.0,27.0,56.0,26.0,4.93,0.16,5.09,107.6,102.0,87.9,0.329,0.244,0.494,14.5,31.5,0.243,0.452,14.2,69.6,0.257,Miami Arena,614861.0,37.0,9.8,-4.06,1.45,-2.62,0.06,681.0,368.0,-6.066680731,1.927363953,-4.139316777,-0.265169091,-0.223226572,-0.041942519,-5.923907309,1.566860319,-4.35704699,0.924860644,37.0,29.0,8.0,9.8,97.1,1.9,19.3,31.5,0.2,11.5,0.7,61.4,3.7,3.1,2.6,7.6,0.046,0.0
13583,1997-98,1998,Mark Strickland,-1.0,0.0,0.0,0.0,False,0.0,0.0,500.0,27.0,MIA,NBA,PF,51.0,8.0,16.6,2.8,5.3,0.539,0.0,0.0,0.0,2.8,5.3,0.541,0.539,1.2,1.6,0.72,1.6,2.6,4.2,0.5,0.4,0.7,0.9,1.7,6.8,847.0,9.3,17.3,0.539,0.0,0.1,0.0,9.3,17.3,0.541,3.8,5.3,0.72,5.2,8.6,13.7,1.7,1.2,2.2,3.0,5.6,22.5,112.0,101.0,847.0,17.4,0.572,0.004,0.305,11.4,17.8,14.7,5.6,1.2,2.9,13.3,19.4,1.5,1.3,2.8,0.157,0.1,0.2,0.2,0.5,82.0,19755.0,2850.0,6327.0,0.45,548.0,1544.0,0.355,2302.0,4783.0,0.481,1539.0,2082.0,0.739,1028.0,2419.0,3447.0,1758.0,665.0,429.0,1226.0,1982.0,7787.0,82.0,19755.0,2723.0,6355.0,0.428,305.0,921.0,0.331,2418.0,5434.0,0.445,1632.0,2195.0,0.744,1058.0,2232.0,3290.0,1630.0,637.0,370.0,1214.0,1851.0,7383.0,55.0,27.0,56.0,26.0,4.93,0.16,5.09,107.6,102.0,87.9,0.329,0.244,0.494,14.5,31.5,0.243,0.452,14.2,69.6,0.257,Miami Arena,614861.0,51,16.6,-0.11,-1.56,-1.67,0.68,1620.0,875.0,-0.34935025,0.120786443,-0.228563807,1.124069354,1.052462533,0.071606821,-0.72195113,-0.853343217,-1.575294347,-0.356622758,51.0,34.0,17.0,16.6,103.6,2.6,15.6,26.0,0.4,13.0,0.7,38.2,5.3,5.8,3.9,13.8,0.044,0.0
13584,1997-98,1998,Kenny Anderson,-1.0,0.0,0.0,0.0,False,0.0,0.0,500.0,27.0,BOS,NBA,PG,16.0,16.0,24.1,4.0,9.2,0.435,0.6,1.7,0.37,3.4,7.5,0.45,0.469,2.6,3.1,0.837,0.2,2.3,2.4,6.3,1.6,0.0,1.8,2.3,11.2,386.0,8.5,19.6,0.435,1.3,3.6,0.37,7.2,16.0,0.45,5.5,6.5,0.837,0.4,4.8,5.2,13.3,3.5,0.0,3.9,4.8,23.9,114.0,105.0,386.0,20.4,0.531,0.184,0.333,0.8,12.0,5.9,43.4,3.5,0.0,14.7,22.1,1.0,0.4,1.4,0.171,2.1,0.2,2.4,0.4,82.0,19730.0,3012.0,6934.0,0.434,415.0,1249.0,0.332,2597.0,5685.0,0.457,1425.0,1964.0,0.726,1196.0,2044.0,3240.0,1816.0,987.0,366.0,1330.0,2203.0,7864.0,82.0,19730.0,2864.0,5981.0,0.479,299.0,940.0,0.318,2565.0,5041.0,0.509,2052.0,2756.0,0.745,1015.0,2446.0,3461.0,1826.0,696.0,406.0,1688.0,1719.0,8079.0,36.0,46.0,33.0,49.0,-2.62,0.66,-1.96,102.6,105.4,93.3,0.283,0.18,0.464,14.6,32.8,0.206,0.504,19.0,66.8,0.343,FleetCenter,739422.0,61.0,30.5,1.06,-1.62,-0.56,2.98,3551.0,1858.0,0.550339661,0.147071738,0.697411399,3.269698086,3.269698086,0.0,0.69845409,0.347441013,1.045895103,0.589608566,61.0,33.0,28.0,30.5,100.6,2.2,7.2,11.4,1.4,28.2,0.0,0.5,11.2,8.0,9.0,25.5,0.104,0.0
13585,1997-98,1998,Kenny Anderson,-1.0,0.0,0.0,0.0,False,0.0,0.0,500.0,27.0,POR,NBA,PG,45.0,40.0,32.7,4.5,11.7,0.387,1.0,3.0,0.353,3.5,8.8,0.398,0.432,2.5,3.2,0.772,0.8,2.2,3.0,5.4,1.4,0.0,2.5,2.2,12.6,1472.0,7.4,19.1,0.387,1.7,4.8,0.353,5.7,14.3,0.398,4.1,5.3,0.772,1.3,3.6,4.9,8.9,2.2,0.0,4.1,3.6,20.5,100.0,105.0,1472.0,13.3,0.48,0.252,0.275,3.0,7.5,5.3,28.3,2.2,0.0,16.2,21.7,0.8,1.6,2.3,0.076,-0.2,0.0,-0.2,0.7,82.0,19830.0,2885.0,6397.0,0.451,324.0,1047.0,0.309,2561.0,5350.0,0.479,1640.0,2226.0,0.737,1086.0,2522.0,3608.0,1766.0,585.0,464.0,1383.0,1859.0,7734.0,82.0,19830.0,2810.0,6520.0,0.431,373.0,1087.0,0.343,2437.0,5433.0,0.449,1626.0,2253.0,0.722,1011.0,2201.0,3212.0,1764.0,770.0,445.0,1160.0,1823.0,7619.0,46.0,36.0,45.0,37.0,1.4,-0.57,0.83,104.0,102.4,90.0,0.348,0.164,0.476,15.8,33.0,0.256,0.46,13.4,71.4,0.249,Rose Garden Arena,846559.0,61.0,30.5,1.06,-1.62,-0.56,2.98,3551.0,1858.0,0.550339661,0.147071738,0.697411399,3.269698086,3.269698086,0.0,0.69845409,0.347441013,1.045895103,0.589608566,61.0,33.0,28.0,30.5,100.6,2.2,7.2,11.4,1.4,28.2,0.0,0.5,11.2,8.0,9.0,25.5,0.104,0.0
13586,1997-98,1998,Anthony Mason,9T,0.0,1.0,2.0,False,0.0,2.0,500.0,31.0,CHH,NBA,PF,81.0,80.0,38.9,4.8,9.4,0.509,0.0,0.0,0.0,4.8,9.4,0.512,0.509,3.2,5.0,0.649,2.2,8.0,10.2,4.2,0.8,0.2,1.8,2.2,12.8,3148.0,6.6,13.0,0.509,0.0,0.1,0.0,6.6,13.0,0.512,4.5,6.9,0.649,3.0,11.1,14.1,5.8,1.2,0.3,2.5,3.1,17.7,114.0,104.0,3148.0,16.4,0.552,0.005,0.526,6.9,24.7,15.8,17.3,1.2,0.4,13.4,16.0,5.7,3.5,9.3,0.141,1.7,0.6,2.3,3.4,82.0,19780.0,2968.0,6344.0,0.468,346.0,904.0,0.383,2622.0,5440.0,0.482,1641.0,2186.0,0.751,985.0,2341.0,3326.0,1941.0,691.0,312.0,1247.0,1757.0,7923.0,82.0,19780.0,2977.0,6417.0,0.464,369.0,1063.0,0.347,2608.0,5354.0,0.487,1436.0,1964.0,0.731,965.0,2259.0,3224.0,1806.0,582.0,372.0,1240.0,1902.0,7759.0,51.0,31.0,47.0,35.0,2.0,0.45,2.45,107.5,105.3,89.4,0.345,0.142,0.495,14.6,30.4,0.259,0.493,14.6,70.8,0.224,Charlotte Coliseum,959634.0,81,38.9,-0.22,0.78,0.56,7.07,6577.0,3515.0,1.213155191,-0.098435878,1.114719313,6.90139865,6.098981258,0.802417393,1.108624355,-0.005347983,1.103276373,-0.756128625,81.0,50.0,31.0,38.9,102.3,8.0,22.1,34.6,0.8,12.5,0.2,7.6,13.4,10.6,10.3,33.0,0.114,0.0
13587,1997-98,1998,Eddie Johnson,-1.0,0.0,0.0,0.0,False,0.0,0.0,500.0,38.0,HOU,NBA,SF,75.0,1.0,19.9,3.0,7.3,0.417,0.9,2.6,0.333,2.1,4.6,0.465,0.478,1.5,1.8,0.831,0.7,1.4,2.0,1.2,0.4,0.0,0.8,1.2,8.4,1490.0,8.0,19.3,0.417,2.3,7.0,0.333,5.7,12.3,0.465,4.0,4.8,0.831,1.8,3.6,5.4,3.1,1.1,0.1,2.2,3.2,22.4,108.0,113.0,1490.0,13.1,0.524,0.364,0.25,4.0,8.1,6.1,10.0,1.1,0.1,9.3,20.3,2.0,0.1,2.2,0.07,0.3,-2.2,-2.0,0.0,82.0,19830.0,2946.0,6513.0,0.452,573.0,1670.0,0.343,2373.0,4843.0,0.49,1634.0,2120.0,0.771,987.0,2350.0,3337.0,1799.0,686.0,294.0,1298.0,1653.0,8099.0,82.0,19830.0,3173.0,6769.0,0.469,409.0,1120.0,0.365,2764.0,5649.0,0.489,1406.0,1891.0,0.744,1041.0,2326.0,3367.0,1914.0,732.0,365.0,1170.0,1747.0,8161.0,41.0,41.0,39.0,43.0,-0.76,-0.47,-1.23,107.7,108.6,91.0,0.326,0.256,0.496,14.8,29.8,0.251,0.499,13.3,69.3,0.208,The Summit,670117.0,75,19.9,1.07,-2.49,-1.42,1.46,3023.0,1579.0,0.142013354,-2.287601041,-2.145587687,0.48109978,0.548738485,-0.067638705,-0.053769818,-2.811217234,-2.864987052,-0.155026174,75.0,37.0,38.0,19.9,108.6,1.4,7.4,12.0,0.4,14.3,0.0,3.2,7.5,6.3,6.0,17.5,0.019,0.0
13588,1997-98,1998,Bryant Stith,-1.0,0.0,0.0,0.0,False,0.0,0.0,500.0,27.0,DEN,NBA,SG,31.0,15.0,23.2,2.4,7.3,0.333,0.3,1.5,0.208,2.1,5.7,0.367,0.356,2.4,2.8,0.872,0.5,1.6,2.1,1.6,0.7,0.3,1.1,1.7,7.6,718.0,5.6,16.8,0.333,0.7,3.6,0.208,4.8,13.2,0.367,5.6,6.4,0.872,1.1,3.7,4.8,3.7,1.6,0.6,2.6,3.9,17.5,95.0,115.0,718.0,9.2,0.447,0.213,0.382,2.4,8.4,5.3,12.1,1.6,0.8,11.8,18.9,-0.2,-0.1,-0.3,-0.018,-2.8,-1.6,-4.4,-0.4,82.0,19730.0,2677.0,6412.0,0.417,288.0,893.0,0.323,2389.0,5519.0,0.433,1658.0,2147.0,0.772,1040.0,2157.0,3197.0,1547.0,664.0,393.0,1311.0,1937.0,7300.0,82.0,19730.0,3015.0,6370.0,0.473,419.0,1105.0,0.379,2596.0,5265.0,0.493,1817.0,2410.0,0.754,1095.0,2401.0,3496.0,1983.0,662.0,535.0,1243.0,1782.0,8266.0,11.0,71.0,12.0,70.0,-11.78,0.04,-11.74,99.0,112.1,89.7,0.335,0.139,0.44,15.1,30.2,0.259,0.506,14.3,66.3,0.285,McNichols Sports Arena,380590.0,31,23.2,-2.29,-0.88,-3.17,-0.13,1357.0,718.0,-2.169610792,-2.620994401,-4.790605193,-0.747488539,-0.747488539,0.0,-2.523988605,-2.785197417,-5.309186022,-0.004069828,31.0,3.0,28.0,23.2,110.5,1.6,7.7,13.3,0.7,20.6,0.3,12.5,8.8,7.0,5.9,19.5,0.008,0.0
13589,1997-98,1998,John Stockton,-1.0,0.0,0.0,0.0,False,0.0,0.0,500.0,35.0,UTA,NBA,PG,64.0,64.0,29.0,4.2,8.0,0.528,0.6,1.4,0.429,3.6,6.6,0.55,0.567,3.0,3.6,0.827,0.5,2.0,2.6,8.5,1.4,0.2,2.5,2.2,12.0,1858.0,7.8,14.8,0.528,1.1,2.6,0.429,6.7,12.2,0.55,5.5,6.7,0.827,1.0,3.8,4.8,15.7,2.6,0.3,4.7,4.0,22.3,122.0,107.0,1858.0,21.8,0.628,0.178,0.452,2.5,8.2,5.6,47.8,2.6,0.4,20.8,19.3,6.4,1.6,8.0,0.206,5.5,0.2,5.6,3.6,82.0,19780.0,2993.0,6113.0,0.49,249.0,670.0,0.372,2744.0,5443.0,0.504,2044.0,2644.0,0.773,962.0,2405.0,3367.0,2070.0,648.0,412.0,1260.0,1961.0,8279.0,82.0,19780.0,2806.0,6390.0,0.439,401.0,1122.0,0.357,2405.0,5268.0,0.457,1730.0,2284.0,0.757,984.0,2012.0,2996.0,1690.0,645.0,423.0,1157.0,2133.0,7743.0,62.0,20.0,59.0,23.0,6.54,-0.81,5.73,112.7,105.4,89.2,0.433,0.11,0.51,14.8,32.3,0.334,0.471,13.5,71.0,0.271,Delta Center,815889.0,64,29.0,3.8,-0.03,3.76,8.03,4567.0,2454.0,6.14459352,0.355410847,6.500004367,11.64498259,8.409457925,3.235524663,5.863023091,0.487233235,6.350256326,-0.387324792,64.0,51.0,13.0,29.0,101.0,2.0,7.4,11.5,1.4,27.2,0.2,6.5,9.3,7.4,5.2,20.4,0.098,0.0
13590,1997-98,1998,Darrell Armstrong,-1.0,0.0,0.0,0.0,False,2.0,0.0,500.0,29.0,ORL,NBA,PG,48.0,17.0,25.8,3.3,7.9,0.411,0.5,1.4,0.368,2.7,6.5,0.42,0.443,2.2,2.6,0.854,1.4,2.0,3.3,4.9,1.2,0.1,2.3,2.0,9.2,1236.0,7.0,16.9,0.411,1.1,3.0,0.368,5.8,13.9,0.42,4.7,5.5,0.854,2.9,4.2,7.1,10.5,2.6,0.2,5.0,4.3,19.7,104.0,105.0,1236.0,15.7,0.509,0.179,0.324,6.1,9.2,7.6,33.4,2.6,0.3,20.5,20.2,1.2,1.3,2.5,0.096,1.0,0.2,1.1,1.0,82.0,19830.0,2771.0,6455.0,0.429,293.0,907.0,0.323,2478.0,5548.0,0.447,1552.0,2138.0,0.726,1178.0,2203.0,3381.0,1694.0,649.0,441.0,1258.0,1617.0,7387.0,82.0,19830.0,2930.0,6460.0,0.454,313.0,967.0,0.324,2617.0,5493.0,0.476,1302.0,1769.0,0.736,1089.0,2268.0,3357.0,1740.0,747.0,388.0,1259.0,1866.0,7475.0,41.0,41.0,38.0,44.0,-1.07,0.54,-0.53,102.6,103.8,87.1,0.331,0.141,0.452,14.5,34.2,0.24,0.478,14.8,66.9,0.202,Orlando Arena,667322.0,0.0,0.0,0.0,0.0,0.0,0.0,2269.0,1236.0,1.433486278,-0.187492547,1.245993731,2.513328356,2.513328356,0.0,1.208333423,-0.110365706,1.097967717,-0.238332684,48.0,23.0,25.0,25.7,100.7,2.0,8.4,14.4,1.2,25.4,0.1,4.0,8.7,7.0,7.4,21.3,0.09,0.0
13591,1997-98,1998,Chris Mills,-1.0,0.0,0.0,0.0,False,0.0,0.0,500.0,28.0,NYK,NBA,SF,80.0,29.0,27.3,3.7,8.4,0.433,0.5,1.7,0.292,3.2,6.7,0.468,0.462,1.9,2.4,0.804,1.5,3.6,5.1,1.7,0.6,0.4,1.3,2.7,9.7,2183.0,7.3,16.8,0.433,1.0,3.4,0.292,6.3,13.4,0.468,3.8,4.7,0.804,3.0,7.2,10.2,3.3,1.1,0.7,2.7,5.4,19.3,104.0,101.0,2183.0,12.7,0.512,0.203,0.28,6.6,15.9,11.2,10.4,1.1,1.1,12.4,18.6,1.9,3.3,5.1,0.113,-1.0,0.6,-0.4,0.9,82.0,19830.0,2864.0,6413.0,0.447,382.0,1139.0,0.335,2482.0,5274.0,0.471,1399.0,1812.0,0.772,978.0,2434.0,3412.0,1787.0,634.0,278.0,1247.0,1947.0,7509.0,82.0,19830.0,2624.0,6130.0,0.428,331.0,1045.0,0.317,2293.0,5085.0,0.451,1728.0,2304.0,0.75,854.0,2341.0,3195.0,1585.0,653.0,313.0,1234.0,1705.0,7307.0,43.0,39.0,49.0,33.0,2.46,0.28,2.74,103.0,100.3,88.2,0.283,0.178,0.476,14.7,29.5,0.218,0.455,14.7,74.0,0.282,Madison Square Garden (IV),810283.0,80,27.3,-1.09,3.14,2.04,6.87,4364.0,2351.0,-0.457525446,0.579158523,0.121633077,3.466849274,2.981365203,0.485484071,-0.709109775,0.283335568,-0.425774207,0.078914133,80.0,42.0,38.0,27.3,95.1,3.6,13.6,21.4,0.6,12.2,0.4,19.7,8.4,7.1,5.0,18.1,0.143,0.0
13592,1997-98,1998,Roy Rogers,-1.0,0.0,0.0,0.0,False,0.0,0.0,500.0,24.0,BOS,NBA,PF,9.0,0.0,4.1,0.3,0.9,0.375,0.0,0.0,,0.3,0.9,0.375,0.375,0.1,0.2,0.5,0.0,0.6,0.6,0.1,0.2,0.4,0.1,0.7,0.8,37.0,4.2,11.1,0.375,0.0,0.0,,4.2,11.1,0.375,1.4,2.8,0.5,0.0,7.0,7.0,1.4,2.8,5.6,1.4,8.3,9.7,82.0,100.0,37.0,8.2,0.394,0.0,0.25,0.0,17.4,8.0,4.0,2.8,8.5,10.1,11.5,0.0,0.1,0.0,0.036,-5.2,3.4,-1.8,0.0,82.0,19730.0,3012.0,6934.0,0.434,415.0,1249.0,0.332,2597.0,5685.0,0.457,1425.0,1964.0,0.726,1196.0,2044.0,3240.0,1816.0,987.0,366.0,1330.0,2203.0,7864.0,82.0,19730.0,2864.0,5981.0,0.479,299.0,940.0,0.318,2565.0,5041.0,0.509,2052.0,2756.0,0.745,1015.0,2446.0,3461.0,1826.0,696.0,406.0,1688.0,1719.0,8079.0,36.0,46.0,33.0,49.0,-2.62,0.66,-1.96,102.6,105.4,93.3,0.283,0.18,0.464,14.6,32.8,0.206,0.504,19.0,66.8,0.343,FleetCenter,739422.0,15,7.1,-3.87,-0.8,-4.67,-0.13,208.0,106.0,-6.109537543,-3.173707845,-9.283245387,-0.35692358,-0.35692358,0.0,-6.241740612,-2.995433974,-9.237174586,0.890463171,15.0,4.0,11.0,7.1,114.3,0.6,8.1,17.0,0.2,10.7,0.5,38.1,3.7,3.4,2.9,5.9,-0.006,0.0
13593,1997-98,1998,Vin Baker,-1.0,0.0,0.0,0.0,False,1.0,0.0,500.0,26.0,SEA,NBA,C,82.0,82.0,35.9,7.7,14.2,0.542,0.0,0.1,0.143,7.7,14.1,0.545,0.543,3.8,6.4,0.591,3.5,4.5,8.0,1.9,1.1,1.0,2.1,3.4,19.2,2944.0,11.5,21.1,0.542,0.0,0.1,0.143,11.4,21.0,0.545,5.6,9.6,0.591,5.2,6.7,11.9,2.8,1.7,1.6,3.2,5.0,28.6,112.0,104.0,2944.0,20.4,0.564,0.006,0.452,11.8,14.8,13.3,9.3,1.7,2.2,11.1,24.7,6.9,3.5,10.4,0.169,1.9,-0.9,1.0,2.2,82.0,19755.0,3052.0,6458.0,0.473,621.0,1569.0,0.396,2431.0,4889.0,0.497,1521.0,2109.0,0.721,931.0,2225.0,3156.0,1986.0,804.0,376.0,1145.0,1812.0,8246.0,82.0,19755.0,2896.0,6491.0,0.446,417.0,1287.0,0.324,2479.0,5204.0,0.476,1449.0,2001.0,0.724,1141.0,2314.0,3455.0,1825.0,640.0,403.0,1394.0,1824.0,7658.0,61.0,21.0,61.0,21.0,7.17,-0.84,6.33,111.6,103.6,89.8,0.327,0.243,0.521,13.4,28.7,0.236,0.478,15.9,66.1,0.223,KeyArena at Seattle Center,699952.0,82.0,35.9,1.51,-0.74,0.77,7.09,6239.0,3315.0,0.898923167,0.802936074,1.701859241,7.506012553,7.084926428,0.421086125,1.393378071,0.970253969,2.36363204,-0.18378598,82.0,61.0,21.0,35.9,103.0,4.5,12.9,22.6,1.1,16.2,1.0,28.6,11.4,11.8,9.5,30.2,0.097,0.0
